"fecha";"Run Fondo";"id_serie";"periodo";"rent"
2023-05-29;8059;APV;YTD;0.04417511581388847449000000000000000000000000000000
2023-05-30;8059;APV;"1M";0.00873839449472971464000000000000000000000000000000
2023-05-30;8059;APV;"3M";0.02664347400858349263000000000000000000000000000000
2023-05-30;8059;APV;"6M";0.05351679086325748872000000000000000000000000000000
2023-05-30;8059;APV;"1Y";0.10433079184521057126000000000000000000000000000000
2023-05-30;8059;APV;YTD;0.04447817046728778539000000000000000000000000000000
2023-05-31;8059;APV;"1M";0.00903645641289997960000000000000000000000000000000
2023-05-31;8059;APV;"3M";0.02694682651782674193000000000000000000000000000000
2023-05-31;8059;APV;"6M";0.05382808389743070617000000000000000000000000000000
2023-05-31;8059;APV;"1Y";0.10442220262362867083000000000000000000000000000000
2023-05-31;8059;APV;YTD;0.04478679277082604465000000000000000000000000000000
2023-06-01;8059;APV;"1M";0.00903663200201886441000000000000000000000000000000
2023-06-01;8059;APV;"3M";0.02695028135921686632000000000000000000000000000000
2023-06-01;8059;APV;"6M";0.05382763426523757288000000000000000000000000000000
2023-06-01;8059;APV;"1Y";0.10451336041515814746000000000000000000000000000000
2023-06-01;8059;APV;YTD;0.04508977361785029812000000000000000000000000000000
2023-06-02;8059;APV;"1M";0.00903401195921643173000000000000000000000000000000
2023-06-02;8059;APV;"3M";0.02694974637456869966000000000000000000000000000000
2023-06-02;8059;APV;"6M";0.05383167022473166013000000000000000000000000000000
2023-06-02;8059;APV;"1Y";0.10460080998030159849000000000000000000000000000000
2023-06-02;8059;APV;YTD;0.04539079007981533052000000000000000000000000000000
2023-06-03;8059;APV;"1M";0.00903159441102427655000000000000000000000000000000
2023-06-03;8059;APV;"3M";0.02695501068835397120000000000000000000000000000000
2023-06-03;8059;APV;"6M";0.05383570929228572031000000000000000000000000000000
2023-06-03;8059;APV;"1Y";0.10468930112133213317000000000000000000000000000000
2023-06-03;8059;APV;YTD;0.04569200335878051608000000000000000000000000000000
2023-06-04;8059;APV;"1M";0.00903008471370495443000000000000000000000000000000
2023-06-04;8059;APV;"3M";0.02695450244093186577000000000000000000000000000000
2023-06-04;8059;APV;"6M";0.05383975156568694357000000000000000000000000000000
2023-06-04;8059;APV;"1Y";0.10477785313867630764000000000000000000000000000000
2023-06-04;8059;APV;YTD;0.04599341156227469949000000000000000000000000000000
2023-06-05;8059;APV;"1M";0.00903048123228443944000000000000000000000000000000
2023-06-05;8059;APV;"3M";0.02695470832815922211000000000000000000000000000000
2023-06-05;8059;APV;"6M";0.05384195577758315356000000000000000000000000000000
2023-06-05;8059;APV;"1Y";0.10486722894236913190000000000000000000000000000000
2023-06-05;8059;APV;YTD;0.04629574139922152324000000000000000000000000000000
2023-06-06;8059;APV;"1M";0.00903140862397320991000000000000000000000000000000
2023-06-06;8059;APV;"3M";0.02695823550845962226000000000000000000000000000000
2023-06-06;8059;APV;"6M";0.05384479114129412347000000000000000000000000000000
2023-06-06;8059;APV;"1Y";0.10495624450777760297000000000000000000000000000000
2023-06-06;8059;APV;YTD;0.04659881497733238734000000000000000000000000000000
2023-06-07;8059;APV;"1M";0.00903300137278614935000000000000000000000000000000
2023-06-07;8059;APV;"3M";0.02696184205237216643000000000000000000000000000000
2023-06-07;8059;APV;"6M";0.05384747839537824475000000000000000000000000000000
2023-06-07;8059;APV;"1Y";0.10504473153433685179000000000000000000000000000000
2023-06-07;8059;APV;YTD;0.04690277612441509603000000000000000000000000000000
2023-06-08;8059;APV;"1M";0.00903328209133831241000000000000000000000000000000
2023-06-08;8059;APV;"3M";0.02696697200095418195000000000000000000000000000000
2023-06-08;8059;APV;"6M";0.05385030661586795423000000000000000000000000000000
2023-06-08;8059;APV;"1Y";0.10513253523487478329000000000000000000000000000000
2023-06-08;8059;APV;YTD;0.04720707034642114085000000000000000000000000000000
2023-06-09;8059;APV;"1M";0.00903316771264982037000000000000000000000000000000
2023-06-09;8059;APV;"3M";0.02697150389498029227000000000000000000000000000000
2023-06-09;8059;APV;"6M";0.05384907777294744211000000000000000000000000000000
2023-06-09;8059;APV;"1Y";0.10522053586542049240000000000000000000000000000000
2023-06-09;8059;APV;YTD;0.04751066813904202829000000000000000000000000000000
2023-06-10;8059;APV;"1M";0.00903307222877806144000000000000000000000000000000
2023-06-10;8059;APV;"3M";0.02698048255680420990000000000000000000000000000000
2023-06-10;8059;APV;"6M";0.05385154978216949890000000000000000000000000000000
2023-06-10;8059;APV;"1Y";0.10530377731069335211000000000000000000000000000000
2023-06-10;8059;APV;YTD;0.04781442679171111785000000000000000000000000000000
2023-06-11;8059;APV;"1M";0.00903137573787360767000000000000000000000000000000
2023-06-11;8059;APV;"3M";0.02698235158118322686000000000000000000000000000000
2023-06-11;8059;APV;"6M";0.05385402184703460402000000000000000000000000000000
2023-06-11;8059;APV;"1Y";0.10538706726930405333000000000000000000000000000000
2023-06-11;8059;APV;YTD;0.04811838036890920526000000000000000000000000000000
2023-06-12;8059;APV;"1M";0.00903260751609730027000000000000000000000000000000
2023-06-12;8059;APV;"3M";0.02698406802824138071000000000000000000000000000000
2023-06-12;8059;APV;"6M";0.05385583669456029589000000000000000000000000000000
2023-06-12;8059;APV;"1Y";0.10547024846325641337000000000000000000000000000000
2023-06-12;8059;APV;YTD;0.04842237558047270969000000000000000000000000000000
2023-06-13;8059;APV;"1M";0.00903342539465777746000000000000000000000000000000
2023-06-13;8059;APV;"3M";0.02698751403553496859000000000000000000000000000000
2023-06-13;8059;APV;"6M";0.05385762712184155472000000000000000000000000000000
2023-06-13;8059;APV;"1Y";0.10554530791938715604000000000000000000000000000000
2023-06-13;8059;APV;YTD;0.04872613612561295458000000000000000000000000000000
2023-06-14;8059;APV;"1M";0.00903384066999579985000000000000000000000000000000
2023-06-14;8059;APV;"3M";0.02699029045881453760000000000000000000000000000000
2023-06-14;8059;APV;"6M";0.05385987149506979872000000000000000000000000000000
2023-06-14;8059;APV;"1Y";0.10562009453319708774000000000000000000000000000000
2023-06-14;8059;APV;YTD;0.04902967146668571649000000000000000000000000000000
2023-06-15;8059;APV;"1M";0.00903385722305112232000000000000000000000000000000
2023-06-15;8059;APV;"3M";0.02699420702515697468000000000000000000000000000000
2023-06-15;8059;APV;"6M";0.05386280582467697392000000000000000000000000000000
2023-06-15;8059;APV;"1Y";0.10569464111758885496000000000000000000000000000000
2023-06-15;8059;APV;YTD;0.04933405463483606131000000000000000000000000000000
2023-06-16;8059;APV;"1M";0.00903710065571398171000000000000000000000000000000
2023-06-16;8059;APV;"3M";0.02700035285782956535000000000000000000000000000000
2023-06-16;8059;APV;"6M";0.05386934335283784844000000000000000000000000000000
2023-06-16;8059;APV;"1Y";0.10577206862851569946000000000000000000000000000000
2023-06-16;8059;APV;YTD;0.04964142790741181007000000000000000000000000000000
2023-06-17;8059;APV;"1M";0.00903642603877405874000000000000000000000000000000
2023-06-17;8059;APV;"3M";0.02700579326592246074000000000000000000000000000000
2023-06-17;8059;APV;"6M";0.05387121500685748627000000000000000000000000000000
2023-06-17;8059;APV;"1Y";0.10584507512023991638000000000000000000000000000000
2023-06-17;8059;APV;YTD;0.04994435387277255928000000000000000000000000000000
2023-06-18;8059;APV;"1M";0.00903501806625425726000000000000000000000000000000
2023-06-18;8059;APV;"3M";0.02700576308347881061000000000000000000000000000000
2023-06-18;8059;APV;"6M";0.05387309285756318813000000000000000000000000000000
2023-06-18;8059;APV;"1Y";0.10591813054828033222000000000000000000000000000000
2023-06-18;8059;APV;YTD;0.05024747854760461698000000000000000000000000000000
2023-06-19;8059;APV;"1M";0.00903425470428764540000000000000000000000000000000
2023-06-19;8059;APV;"3M";0.02700657149821179792000000000000000000000000000000
2023-06-19;8059;APV;"6M";0.05387578098223567058000000000000000000000000000000
2023-06-19;8059;APV;"1Y";0.10599213539323620561000000000000000000000000000000
2023-06-19;8059;APV;YTD;0.05055165732887018735000000000000000000000000000000
2023-06-20;8059;APV;"1M";0.00903292132556445670000000000000000000000000000000
2023-06-20;8059;APV;"3M";0.02700686568122783900000000000000000000000000000000
2023-06-20;8059;APV;"6M";0.05387789098720284817000000000000000000000000000000
2023-06-20;8059;APV;"1Y";0.10606472180227172719000000000000000000000000000000
2023-06-20;8059;APV;YTD;0.05085543869119314074000000000000000000000000000000
2023-06-21;8059;APV;"1M";0.00903158338146483026000000000000000000000000000000
2023-06-21;8059;APV;"3M";0.02700701977731391064000000000000000000000000000000
2023-06-21;8059;APV;"6M";0.05387932148777534058000000000000000000000000000000
2023-06-21;8059;APV;"1Y";0.10613735554714955004000000000000000000000000000000
2023-06-21;8059;APV;YTD;0.05115941308557393666000000000000000000000000000000
2023-06-22;8059;APV;"1M";0.00903074613349293202000000000000000000000000000000
2023-06-22;8059;APV;"3M";0.02700824172974813115000000000000000000000000000000
2023-06-22;8059;APV;"6M";0.05388115991382093029000000000000000000000000000000
2023-06-22;8059;APV;"1Y";0.10621030366596254331000000000000000000000000000000
2023-06-22;8059;APV;YTD;0.05146385113538778573000000000000000000000000000000
2023-06-23;8059;APV;"1M";0.00902928299551927515000000000000000000000000000000
2023-06-23;8059;APV;"3M";0.02700880087633321100000000000000000000000000000000
2023-06-23;8059;APV;"6M";0.05388380248541991799000000000000000000000000000000
2023-06-23;8059;APV;"1Y";0.10628297337803502856000000000000000000000000000000
2023-06-23;8059;APV;YTD;0.05176784823942244548000000000000000000000000000000
2023-06-24;8059;APV;"1M";0.00902823105849304024000000000000000000000000000000
2023-06-24;8059;APV;"3M";0.02701015701344102581000000000000000000000000000000
2023-06-24;8059;APV;"6M";0.05388681641178021610000000000000000000000000000000
2023-06-24;8059;APV;"1Y";0.10635080617175396613000000000000000000000000000000
2023-06-24;8059;APV;YTD;0.05207204405292841371000000000000000000000000000000
2023-06-25;8059;APV;"1M";0.00902742886121217668000000000000000000000000000000
2023-06-25;8059;APV;"3M";0.02701151666566099101000000000000000000000000000000
2023-06-25;8059;APV;"6M";0.05388983596720767819000000000000000000000000000000
2023-06-25;8059;APV;"1Y";0.10642368008265539365000000000000000000000000000000
2023-06-25;8059;APV;YTD;0.05237643668343453511000000000000000000000000000000
2023-06-26;8059;APV;"1M";0.00902383229680397474000000000000000000000000000000
2023-06-26;8059;APV;"3M";0.02701287793301171062000000000000000000000000000000
2023-06-26;8059;APV;"6M";0.05389336432845385569000000000000000000000000000000
2023-06-26;8059;APV;"1Y";0.10649660726197511819000000000000000000000000000000
2023-06-26;8059;APV;YTD;0.05268102613094080968000000000000000000000000000000
2023-06-27;8059;APV;"1M";0.00902293569591487186000000000000000000000000000000
2023-06-27;8059;APV;"3M";0.02701319595195094635000000000000000000000000000000
2023-06-27;8059;APV;"6M";0.05389642341623988843000000000000000000000000000000
2023-06-27;8059;APV;"1Y";0.10656906155398113670000000000000000000000000000000
2023-06-27;8059;APV;YTD;0.05298532224541800982000000000000000000000000000000
2023-06-28;8059;APV;"1M";0.00902237513572667690000000000000000000000000000000
2023-06-28;8059;APV;"3M";0.02701312225558267251000000000000000000000000000000
2023-06-28;8059;APV;"6M";0.05389959294785301985000000000000000000000000000000
2023-06-28;8059;APV;"1Y";0.10664211089908931349000000000000000000000000000000
2023-06-28;8059;APV;YTD;0.05329016528405909714000000000000000000000000000000
2023-06-29;8059;APV;"1M";0.00902528895417391322000000000000000000000000000000
2023-06-29;8059;APV;"3M";0.02701662393148754820000000000000000000000000000000
2023-06-29;8059;APV;"6M";0.05390517962236787857000000000000000000000000000000
2023-06-29;8059;APV;"1Y";0.10671888222291059578000000000000000000000000000000
2023-06-29;8059;APV;YTD;0.05359909795286682871000000000000000000000000000000
2023-06-30;8059;APV;"1M";0.00902372478782785234000000000000000000000000000000
2023-06-30;8059;APV;"3M";0.02701560521325766724000000000000000000000000000000
2023-06-30;8059;APV;"6M";0.05390325402447853525000000000000000000000000000000
2023-06-30;8059;APV;"1Y";0.10678963062612813444000000000000000000000000000000
2023-06-30;8059;APV;YTD;0.05390325402447853525000000000000000000000000000000
2023-07-01;8059;APV;"1M";0.00872427598869909685000000000000000000000000000000
2023-07-01;8059;APV;"3M";0.02671373757776728998000000000000000000000000000000
2023-07-01;8059;APV;"6M";0.05360175285892129833000000000000000000000000000000
2023-07-01;8059;APV;"1Y";0.10686169812946828133000000000000000000000000000000
2023-07-01;8059;APV;YTD;0.05420742523585948433000000000000000000000000000000
2023-07-02;8059;APV;"1M";0.00872496809662701787000000000000000000000000000000
2023-07-02;8059;APV;"3M";0.02671294758951501013000000000000000000000000000000
2023-07-02;8059;APV;"6M";0.05360299162380866237000000000000000000000000000000
2023-07-02;8059;APV;"1Y";0.10693381050897935657000000000000000000000000000000
2023-07-02;8059;APV;YTD;0.05451179137176943127000000000000000000000000000000
2023-07-03;8059;APV;"1M";0.00872585904921239748000000000000000000000000000000
2023-07-03;8059;APV;"3M";0.02671461557094185818000000000000000000000000000000
2023-07-03;8059;APV;"6M";0.05360006931310285965000000000000000000000000000000
2023-07-03;8059;APV;"1Y";0.10700619015350597729000000000000000000000000000000
2023-07-03;8059;APV;YTD;0.05481656438897777179000000000000000000000000000000
2023-07-04;8059;APV;"1M";0.00872676052720532982000000000000000000000000000000
2023-07-04;8059;APV;"3M";0.02671489317571451956000000000000000000000000000000
2023-07-04;8059;APV;"6M";0.05360313853838897791000000000000000000000000000000
2023-07-04;8059;APV;"1Y";0.10707996272408235905000000000000000000000000000000
2023-07-04;8059;APV;YTD;0.05512154557801319739000000000000000000000000000000
2023-07-05;8059;APV;"1M";0.00872671144737454099000000000000000000000000000000
2023-07-05;8059;APV;"3M";0.02671463359375758255000000000000000000000000000000
2023-07-05;8059;APV;"6M";0.05360549088805532161000000000000000000000000000000
2023-07-05;8059;APV;"1Y";0.10715366355979872954000000000000000000000000000000
2023-07-05;8059;APV;YTD;0.05542646242302934214000000000000000000000000000000
2023-07-06;8059;APV;"1M";0.00872638134647547604000000000000000000000000000000
2023-07-06;8059;APV;"3M";0.02671527311131185300000000000000000000000000000000
2023-07-06;8059;APV;"6M";0.05360768217491111419000000000000000000000000000000
2023-07-06;8059;APV;"1Y";0.10722661006918382018000000000000000000000000000000
2023-07-06;8059;APV;YTD;0.05573183535359391876000000000000000000000000000000
2023-07-07;8059;APV;"1M";0.00873145805732307946000000000000000000000000000000
2023-07-07;8059;APV;"3M";0.02672243877979942877000000000000000000000000000000
2023-07-07;8059;APV;"6M";0.05361621968812355011000000000000000000000000000000
2023-07-07;8059;APV;"1Y";0.10730462673973582531000000000000000000000000000000
2023-07-07;8059;APV;YTD;0.05604376380424052024000000000000000000000000000000
2023-07-08;8059;APV;"1M";0.00872824501900057486000000000000000000000000000000
2023-07-08;8059;APV;"3M";0.02672130340528869693000000000000000000000000000000
2023-07-08;8059;APV;"6M";0.05361623695005988969000000000000000000000000000000
2023-07-08;8059;APV;"1Y";0.10737473771836141021000000000000000000000000000000
2023-07-08;8059;APV;YTD;0.05634735024203447577000000000000000000000000000000
2023-07-09;8059;APV;"1M";0.00872589057403483680000000000000000000000000000000
2023-07-09;8059;APV;"3M";0.02672016551281379929000000000000000000000000000000
2023-07-09;8059;APV;"6M";0.05361684819758705666000000000000000000000000000000
2023-07-09;8059;APV;"1Y";0.10744480631349283869000000000000000000000000000000
2023-07-09;8059;APV;YTD;0.05665113160435742916000000000000000000000000000000
2023-07-10;8059;APV;"1M";0.00872154943001487967000000000000000000000000000000
2023-07-10;8059;APV;"3M";0.02671628659232632945000000000000000000000000000000
2023-07-10;8059;APV;"6M";0.05361482477603508115000000000000000000000000000000
2023-07-10;8059;APV;"1Y";0.10751270336883091079000000000000000000000000000000
2023-07-10;8059;APV;YTD;0.05695299210845773381000000000000000000000000000000
2023-07-11;8059;APV;"1M";0.00871760279947927891000000000000000000000000000000
2023-07-11;8059;APV;"3M";0.02670981667014297825000000000000000000000000000000
2023-07-11;8059;APV;"6M";0.05361250180773052613000000000000000000000000000000
2023-07-11;8059;APV;"1Y";0.10758152037671714629000000000000000000000000000000
2023-07-11;8059;APV;YTD;0.05725546009579889584000000000000000000000000000000
2023-07-12;8059;APV;"1M";0.00871429168931068801000000000000000000000000000000
2023-07-12;8059;APV;"3M";0.02670867053641189888000000000000000000000000000000
2023-07-12;8059;APV;"6M";0.05361261763948901374000000000000000000000000000000
2023-07-12;8059;APV;"1Y";0.10765026430022206137000000000000000000000000000000
2023-07-12;8059;APV;YTD;0.05755863397488099184000000000000000000000000000000
2023-07-13;8059;APV;"1M";0.00871143919270430434000000000000000000000000000000
2023-07-13;8059;APV;"3M";0.02670609312664619389000000000000000000000000000000
2023-07-13;8059;APV;"6M";0.05361835456165205055000000000000000000000000000000
2023-07-13;8059;APV;"1Y";0.10772037246760746095000000000000000000000000000000
2023-07-13;8059;APV;YTD;0.05786205009027096867000000000000000000000000000000
2023-07-14;8059;APV;"1M";0.00871076767048567606000000000000000000000000000000
2023-07-14;8059;APV;"3M";0.02670594106134967422000000000000000000000000000000
2023-07-14;8059;APV;"6M";0.05362048404064517788000000000000000000000000000000
2023-07-14;8059;APV;"1Y";0.10778999966549114129000000000000000000000000000000
2023-07-14;8059;APV;YTD;0.05816752521427793252000000000000000000000000000000
2023-07-15;8059;APV;"1M";0.00870775577376185853000000000000000000000000000000
2023-07-15;8059;APV;"3M";0.02670404386513398607000000000000000000000000000000
2023-07-15;8059;APV;"6M";0.05362082806338297606000000000000000000000000000000
2023-07-15;8059;APV;"1Y";0.10785375032042064581000000000000000000000000000000
2023-07-15;8059;APV;YTD;0.05847139930768749653000000000000000000000000000000
2023-07-16;8059;APV;"1M";0.00870205603827291068000000000000000000000000000000
2023-07-16;8059;APV;"3M";0.02670214276670439754000000000000000000000000000000
2023-07-16;8059;APV;"6M";0.05362126080070379020000000000000000000000000000000
2023-07-16;8059;APV;"1Y";0.10791671491932113594000000000000000000000000000000
2023-07-16;8059;APV;YTD;0.05877546643315490307000000000000000000000000000000
2023-07-17;8059;APV;"1M";0.00870078363651429814000000000000000000000000000000
2023-07-17;8059;APV;"3M";0.02670039687439262856000000000000000000000000000000
2023-07-17;8059;APV;"6M";0.05362172448317288034000000000000000000000000000000
2023-07-17;8059;APV;"1Y";0.10797968081683789935000000000000000000000000000000
2023-07-17;8059;APV;YTD;0.05907969252619935642000000000000000000000000000000
2023-07-18;8059;APV;"1M";0.00870138072486264621000000000000000000000000000000
2023-07-18;8059;APV;"3M";0.02670046965523126883000000000000000000000000000000
2023-07-18;8059;APV;"6M";0.05362365505754737156000000000000000000000000000000
2023-07-18;8059;APV;"1Y";0.10804458625289077375000000000000000000000000000000
2023-07-18;8059;APV;YTD;0.05938608171377433932000000000000000000000000000000
2023-07-19;8059;APV;"1M";0.00869883248755891550000000000000000000000000000000
2023-07-19;8059;APV;"3M";0.02669808344537539490000000000000000000000000000000
2023-07-19;8059;APV;"6M";0.05362297007059551315000000000000000000000000000000
2023-07-19;8059;APV;"1Y";0.10810298513933492765000000000000000000000000000000
2023-07-19;8059;APV;YTD;0.05969023021550142459000000000000000000000000000000
2023-07-20;8059;APV;"1M";0.00869719666097744474000000000000000000000000000000
2023-07-20;8059;APV;"3M";0.02669560706934996754000000000000000000000000000000
2023-07-20;8059;APV;"6M";0.05362838210281291419000000000000000000000000000000
2023-07-20;8059;APV;"1Y";0.10815474052874752356000000000000000000000000000000
2023-07-20;8059;APV;YTD;0.05999493510374817362000000000000000000000000000000
2023-07-21;8059;APV;"1M";0.00870028794289851277000000000000000000000000000000
2023-07-21;8059;APV;"3M";0.02669831177346745443000000000000000000000000000000
2023-07-21;8059;APV;"6M";0.05363282044927099312000000000000000000000000000000
2023-07-21;8059;APV;"1Y";0.10821131015246460120000000000000000000000000000000
2023-07-21;8059;APV;YTD;0.06030480265330663275000000000000000000000000000000
2023-07-22;8059;APV;"1M";0.00869552627872120791000000000000000000000000000000
2023-07-22;8059;APV;"3M";0.02669328267368165942000000000000000000000000000000
2023-07-22;8059;APV;"6M";0.05362932781023799934000000000000000000000000000000
2023-07-22;8059;APV;"1Y";0.10825748186354356903000000000000000000000000000000
2023-07-22;8059;APV;YTD;0.06060688268406095440000000000000000000000000000000
2023-07-23;8059;APV;"1M";0.00869137378819148229000000000000000000000000000000
2023-07-23;8059;APV;"3M";0.02668825338185306603000000000000000000000000000000
2023-07-23;8059;APV;"6M";0.05362562689587475143000000000000000000000000000000
2023-07-23;8059;APV;"1Y";0.10830526140130447396000000000000000000000000000000
2023-07-23;8059;APV;YTD;0.06090915574687311858000000000000000000000000000000
2023-07-24;8059;APV;"1M";0.00868725983147845754000000000000000000000000000000
2023-07-24;8059;APV;"3M";0.02668370958401879982000000000000000000000000000000
2023-07-24;8059;APV;"6M";0.05362215298369762563000000000000000000000000000000
2023-07-24;8059;APV;"1Y";0.10835311791277950202000000000000000000000000000000
2023-07-24;8059;APV;YTD;0.06121166726105085295000000000000000000000000000000
2023-07-25;8059;APV;"1M";0.00868156054313433503000000000000000000000000000000
2023-07-25;8059;APV;"3M";0.02667701338328933832000000000000000000000000000000
2023-07-25;8059;APV;"6M";0.05361779956243026555000000000000000000000000000000
2023-07-25;8059;APV;"1Y";0.10839939637975265747000000000000000000000000000000
2023-07-25;8059;APV;YTD;0.06151270643266974918000000000000000000000000000000
2023-07-26;8059;APV;"1M";0.00867543506106383881000000000000000000000000000000
2023-07-26;8059;APV;"3M";0.02666992745658567471000000000000000000000000000000
2023-07-26;8059;APV;"6M";0.05361203165793906619000000000000000000000000000000
2023-07-26;8059;APV;"1Y";0.10844375194120521272000000000000000000000000000000
2023-07-26;8059;APV;YTD;0.06181349201315383266000000000000000000000000000000
2023-07-27;8059;APV;"1M";0.00867002724624926667000000000000000000000000000000
2023-07-27;8059;APV;"3M";0.02666317757467526542000000000000000000000000000000
2023-07-27;8059;APV;"6M";0.05361507839065006087000000000000000000000000000000
2023-07-27;8059;APV;"1Y";0.10848998940100813570000000000000000000000000000000
2023-07-27;8059;APV;YTD;0.06211473367918634801000000000000000000000000000000
2023-07-28;8059;APV;"1M";0.00866751976534159101000000000000000000000000000000
2023-07-28;8059;APV;"3M";0.02666039799551385303000000000000000000000000000000
2023-07-28;8059;APV;"6M";0.05361579817871616669000000000000000000000000000000
2023-07-28;8059;APV;"1Y";0.10853780806792591384000000000000000000000000000000
2023-07-28;8059;APV;YTD;0.06241957861029859065000000000000000000000000000000
2023-07-29;8059;APV;"1M";0.00865537404188244502000000000000000000000000000000
2023-07-29;8059;APV;"3M";0.02665182531977302021000000000000000000000000000000
2023-07-29;8059;APV;"6M";0.05361034420938715247000000000000000000000000000000
2023-07-29;8059;APV;"1Y";0.10858356409352498924000000000000000000000000000000
2023-07-29;8059;APV;YTD;0.06271839223583883178000000000000000000000000000000
2023-07-30;8059;APV;"1M";0.00864798467671608902000000000000000000000000000000
2023-07-30;8059;APV;"3M";0.02664324528004872773000000000000000000000000000000
2023-07-30;8059;APV;"6M";0.05360548419238305473000000000000000000000000000000
2023-07-30;8059;APV;"1Y";0.10862329697568642548000000000000000000000000000000
2023-07-30;8059;APV;YTD;0.06301739321602344950000000000000000000000000000000
2023-07-31;8059;APV;"1M";0.00893017012733431033000000000000000000000000000000
2023-07-31;8059;APV;"3M";0.02693046519343244131000000000000000000000000000000
2023-07-31;8059;APV;"6M";0.05359747996238493566000000000000000000000000000000
2023-07-31;8059;APV;"1Y";0.10866119272235528074000000000000000000000000000000
2023-07-31;8059;APV;YTD;0.06331478938066835674000000000000000000000000000000
2023-01-31;8063;D;"1M";0.00905795690057586926000000000000000000000000000000
2023-01-31;8063;D;"3M";0.02726112404598554432000000000000000000000000000000
2023-01-31;8063;D;"6M";0.05276216501247352193000000000000000000000000000000
2023-01-31;8063;D;"1Y";0.08811486395806183169000000000000000000000000000000
2023-01-31;8063;D;YTD;0.00934684799963022764000000000000000000000000000000
2023-02-01;8063;D;"1M";0.00905747549479062518000000000000000000000000000000
2023-02-01;8063;D;"3M";0.02725829599582541933000000000000000000000000000000
2023-02-01;8063;D;"6M";0.05280167671768526004000000000000000000000000000000
2023-02-01;8063;D;"1Y";0.08829923227684862155000000000000000000000000000000
2023-02-01;8063;D;YTD;0.00963545734178915102000000000000000000000000000000
2023-02-02;8063;D;"1M";0.00905943467417265095000000000000000000000000000000
2023-02-02;8063;D;"3M";0.02725843450820071554000000000000000000000000000000
2023-02-02;8063;D;"6M";0.05284298409108203221000000000000000000000000000000
2023-02-02;8063;D;"1Y";0.08848176244887812405000000000000000000000000000000
2023-02-02;8063;D;YTD;0.00992664237372936111000000000000000000000000000000
2023-02-03;8063;D;"1M";0.00905888476297474600000000000000000000000000000000
2023-02-03;8063;D;"3M";0.02725560337307137112000000000000000000000000000000
2023-02-03;8063;D;"6M";0.05288179291460028471000000000000000000000000000000
2023-02-03;8063;D;"1Y";0.08865463558073869616000000000000000000000000000000
2023-02-03;8063;D;YTD;0.01021544984587145996000000000000000000000000000000
2023-02-04;8063;D;"1M";0.00905839992075594205000000000000000000000000000000
2023-02-04;8063;D;"3M";0.02725276838275513218000000000000000000000000000000
2023-02-04;8063;D;"6M";0.05292035411627820623000000000000000000000000000000
2023-02-04;8063;D;"1Y";0.08882791070697235012000000000000000000000000000000
2023-02-04;8063;D;YTD;0.01050445544799669219000000000000000000000000000000
2023-02-05;8063;D;"1M";0.00905744787517208601000000000000000000000000000000
2023-02-05;8063;D;"3M";0.02725006743737127396000000000000000000000000000000
2023-02-05;8063;D;"6M";0.05295946469371338891000000000000000000000000000000
2023-02-05;8063;D;"1Y";0.08900135532747279297000000000000000000000000000000
2023-02-05;8063;D;YTD;0.01079365918010514196000000000000000000000000000000
2023-02-06;8063;D;"1M";0.00905761745944712768000000000000000000000000000000
2023-02-06;8063;D;"3M";0.02724823485568385607000000000000000000000000000000
2023-02-06;8063;D;"6M";0.05300016328673244148000000000000000000000000000000
2023-02-06;8063;D;"1Y";0.08917581676431433796000000000000000000000000000000
2023-02-06;8063;D;YTD;0.01108391960545719419000000000000000000000000000000
2023-02-07;8063;D;"1M";0.00905791753688110322000000000000000000000000000000
2023-02-07;8063;D;"3M";0.02724515568895180096000000000000000000000000000000
2023-02-07;8063;D;"6M";0.05304097189635668966000000000000000000000000000000
2023-02-07;8063;D;"1Y";0.08935183581347710603000000000000000000000000000000
2023-02-07;8063;D;YTD;0.01137444420412014194000000000000000000000000000000
2023-02-08;8063;D;"1M";0.00905729342808700260000000000000000000000000000000
2023-02-08;8063;D;"3M";0.02716681027690523557000000000000000000000000000000
2023-02-08;8063;D;"6M";0.05307948369084200839000000000000000000000000000000
2023-02-08;8063;D;"1Y";0.08952478090460428890000000000000000000000000000000
2023-02-08;8063;D;YTD;0.01166424232617811808000000000000000000000000000000
2023-02-09;8063;D;"1M";0.00905685829374347243000000000000000000000000000000
2023-02-09;8063;D;"3M";0.02716594741479601349000000000000000000000000000000
2023-02-09;8063;D;"6M";0.05312254290128746745000000000000000000000000000000
2023-02-09;8063;D;"1Y";0.08969872943595446726000000000000000000000000000000
2023-02-09;8063;D;YTD;0.01195522922813518120000000000000000000000000000000
2023-02-10;8063;D;"1M";0.00905567656768720492000000000000000000000000000000
2023-02-10;8063;D;"3M";0.02707693198420892030000000000000000000000000000000
2023-02-10;8063;D;"6M";0.05316294943061518314000000000000000000000000000000
2023-02-10;8063;D;"1Y";0.08987091094746832530000000000000000000000000000000
2023-02-10;8063;D;YTD;0.01224799929994078929000000000000000000000000000000
2023-02-11;8063;D;"1M";0.00903133377367640316000000000000000000000000000000
2023-02-11;8063;D;"3M";0.02707533692519242329000000000000000000000000000000
2023-02-11;8063;D;"6M";0.05320328601621325632000000000000000000000000000000
2023-02-11;8063;D;"1Y";0.09004383371683911276000000000000000000000000000000
2023-02-11;8063;D;YTD;0.01253905224522550349000000000000000000000000000000
2023-02-12;8063;D;"1M";0.00903176718661006722000000000000000000000000000000
