"fecha";"Run Fondo";"nombre_fm";"rut_emisor";"dig_r_emisor";"fecha_ven";"nemotecnico_instrumento";"codigo_pais_emisor";"tipo_instrumento";"situacion_instrumento";"clasificacion_riesgo";"codigo_grupo_empresa";"cantidad_unidades";"tipo_unidades";"tir";"valor_par";"valor_relevante";"cod_val";"base_tasa";"tipo_interes";"valorizacion_cierre";"codigo_moneda_liquidacion";"codigo_pais_transaccion";"percent_capital_emisor";"percent_activo_emisor";"percent_activo_fondo"
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-07-01;BBNSAK0118;CL;BB;1;AAA;32;5000;UF;4.79;;;1;365;RC;175451;$$;CL;0.000;0.000;0.086
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-07-01;BBNSAK0118;CL;BB;1;AAA;32;15000;UF;4.79;;;1;365;RC;528591;$$;CL;0.000;0.001;0.259
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2023-05-01;BBNS-Q0513;CL;BB;1;AAA;32;6000;UF;4.19;;;1;365;RC;215227;$$;CL;0.000;0.001;0.105
2023-01-01;"8011";VISION MONEY MARKET;97018000;"1";2024-04-01;BBNS-W0414;CL;BB;1;AAA;32;4000;UF;4.37;;;1;365;RC;141022;$$;CL;0.000;0.000;0.069
2023-01-01;"8011";VISION MONEY MARKET;76362099;"9";2023-07-01;BBTG-B0718;CL;BB;1;AA;44;10000;UF;5.09;;;1;365;RC;350498;$$;CL;0.000;0.012;0.171
2023-01-01;"8011";VISION MONEY MARKET;76362099;"9";2023-07-01;BBTG-B0718;CL;BB;1;AA;44;3000;UF;5.09;;;1;365;RC;105149;$$;CL;0.000;0.004;0.051
2023-01-01;"8011";VISION MONEY MARKET;76362099;"9";2023-07-01;BBTG-B0718;CL;BB;1;AA;44;2000;UF;5.09;;;1;365;RC;70100;$$;CL;0.000;0.002;0.034
2023-01-01;"8011";VISION MONEY MARKET;76362099;"9";2023-07-01;BBTG-B0718;CL;BB;1;AA;44;12000;UF;5.09;;;1;365;RC;422902;$$;CL;0.000;0.015;0.207
2023-01-01;"8011";VISION MONEY MARKET;76362099;"9";2023-07-01;BBTG-B0718;CL;BB;1;AA;44;10000;UF;5.09;;;1;365;RC;352476;$$;CL;0.000;0.012;0.172
2023-01-01;"8011";VISION MONEY MARKET;76362099;"9";2023-07-01;BBTG-B0718;CL;BB;1;AA;44;8000;UF;5.09;;;1;365;RC;281981;$$;CL;0.000;0.010;0.138
2023-01-01;"8011";VISION MONEY MARKET;76362099;"9";2023-07-01;BBTG-B0718;CL;BB;1;AA;44;23000;UF;5.09;;;1;365;RC;811546;$$;CL;0.000;0.028;0.397
2023-01-01;"8011";VISION MONEY MARKET;76362099;"9";2023-11-01;BBTG-D0520;CL;BB;1;AA;44;20000;UF;5.32;;;1;365;RC;693057;$$;CL;0.000;0.024;0.339
2023-01-01;"8011";VISION MONEY MARKET;97004000;"5";2023-05-01;BCHIAS0513;CL;BB;1;AAA;3;1000;UF;4.19;;;1;365;RC;35803;$$;CL;0.000;0.000;0.018
2023-01-01;"8011";VISION MONEY MARKET;97004000;"5";2023-05-01;BCHIAS0513;CL;BB;1;AAA;3;6000;UF;4.19;;;1;365;RC;214537;$$;CL;0.000;0.000;0.105
2023-01-01;"8011";VISION MONEY MARKET;97004000;"5";2023-05-01;BCHIAS0513;CL;BB;1;AAA;3;5000;UF;4.19;;;1;365;RC;178781;$$;CL;0.000;0.000;0.087
2023-01-01;"8011";VISION MONEY MARKET;97004000;"5";2023-05-01;BCHIAS0513;CL;BB;1;AAA;3;10000;UF;4.19;;;1;365;RC;357562;$$;CL;0.000;0.001;0.175
2023-01-01;"8011";VISION MONEY MARKET;97004000;"5";2023-06-01;BCHIEA0617;CL;BB;1;AAA;3;17000;UF;4.20;;;1;365;RC;598922;$$;CL;0.000;0.001;0.293
2023-01-01;"8011";VISION MONEY MARKET;97004000;"5";2023-06-01;BCHIEA0617;CL;BB;1;AAA;3;13000;UF;4.20;;;1;365;RC;457999;$$;CL;0.000;0.001;0.224
2023-01-01;"8011";VISION MONEY MARKET;97004000;"5";2024-05-01;BCHIED1117;CL;BB;1;AAA;3;3000;UF;4.20;;;1;365;RC;103340;$$;CL;0.000;0.000;0.051
2023-01-01;"8011";VISION MONEY MARKET;97004000;"5";2023-10-01;BCHIUR1011;CL;BB;1;AAA;3;50000;UF;5.57;;;1;365;RC;1771207;$$;CL;0.000;0.004;0.866
2023-01-01;"8011";VISION MONEY MARKET;97004000;"5";2023-10-01;BCHIUR1011;CL;BB;1;AAA;3;15000;UF;5.57;;;1;365;RC;531362;$$;CL;0.000;0.001;0.260
2023-01-01;"8011";VISION MONEY MARKET;97004000;"5";2023-10-01;BCHIUR1011;CL;BB;1;AAA;3;10000;UF;5.57;;;1;365;RC;354241;$$;CL;0.000;0.001;0.173
2023-01-01;"8011";VISION MONEY MARKET;97004000;"5";2023-10-01;BCHIUR1011;CL;BB;1;AAA;3;8000;UF;5.57;;;1;365;RC;283393;$$;CL;0.000;0.001;0.139
2023-01-01;"8011";VISION MONEY MARKET;97004000;"5";2023-10-01;BCHIUR1011;CL;BB;1;AAA;3;10000;UF;5.57;;;1;365;RC;354241;$$;CL;0.000;0.001;0.173
2023-01-01;"8011";VISION MONEY MARKET;97004000;"5";2023-07-01;BCHIUT0112;CL;BB;1;AAA;3;2000;UF;4.64;;;1;365;RC;70733;$$;CL;0.000;0.000;0.035
2023-01-01;"8011";VISION MONEY MARKET;97004000;"5";2023-07-01;BCHIUT0112;CL;BB;1;AAA;3;3000;UF;4.64;;;1;365;RC;106007;$$;CL;0.000;0.000;0.052
2023-01-01;"8011";VISION MONEY MARKET;97004000;"5";2023-07-01;BCHIUT0112;CL;BB;1;AAA;3;12000;UF;4.64;;;1;365;RC;424395;$$;CL;0.000;0.001;0.208
2023-01-01;"8011";VISION MONEY MARKET;97004000;"5";2023-07-01;BCHIUT0112;CL;BB;1;AAA;3;10000;UF;4.64;;;1;365;RC;353663;$$;CL;0.000;0.001;0.173
2023-01-01;"8011";VISION MONEY MARKET;97004000;"5";2023-07-01;BCHIUT0112;CL;BB;1;AAA;3;5000;UF;4.64;;;1;365;RC;176831;$$;CL;0.000;0.000;0.087
2023-01-01;"8011";VISION MONEY MARKET;97004000;"5";2023-07-01;BCHIUT0112;CL;BB;1;AAA;3;5000;UF;4.64;;;1;365;RC;176831;$$;CL;0.000;0.000;0.087
2023-01-01;"8011";VISION MONEY MARKET;97004000;"5";2023-07-01;BCHIUT0112;CL;BB;1;AAA;3;13000;UF;4.64;;;1;365;RC;459761;$$;CL;0.000;0.001;0.225
2023-01-01;"8011";VISION MONEY MARKET;99500410;"0";2023-03-25;BCNOAQ0318;CL;BB;1;AA;16;10000;UF;7.00;;;1;365;RC;357527;$$;CL;0.000;0.005;0.175
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-16;BNPDBC160323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9048607;$$;CL;0.000;0.050;0.910
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-16;BNPDBC160323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9048607;$$;CL;0.000;0.050;0.910
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-16;BNPDBC160323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9048607;$$;CL;0.000;0.050;0.910
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-16;BNPDBC160323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9048607;$$;CL;0.000;0.050;0.910
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-16;BNPDBC160323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9048607;$$;CL;0.000;0.050;0.910
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-20;BNPDBC200323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9037347;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-20;BNPDBC200323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9037347;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-20;BNPDBC200323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9037347;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-20;BNPDBC200323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9037347;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-20;BNPDBC200323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9037347;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-20;BNPDBC200323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9037347;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-20;BNPDBC200323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9037347;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-20;BNPDBC200323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9037347;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-20;BNPDBC200323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9037347;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-20;BNPDBC200323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9037347;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-20;BNPDBC200323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9037347;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-21;BNPDBC210323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9034444;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-21;BNPDBC210323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9034444;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-21;BNPDBC210323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9034444;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-21;BNPDBC210323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9034444;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-21;BNPDBC210323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9034444;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-21;BNPDBC210323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9034444;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-21;BNPDBC210323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9034444;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-21;BNPDBC210323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9034444;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-21;BNPDBC210323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9034444;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-21;BNPDBC210323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9034444;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-21;BNPDBC210323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9034444;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-22;BNPDBC220323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9031639;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-22;BNPDBC220323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9031639;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-22;BNPDBC220323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9031639;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-22;BNPDBC220323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9031639;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-22;BNPDBC220323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9031639;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-22;BNPDBC220323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9031639;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-22;BNPDBC220323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9031639;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-22;BNPDBC220323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9031639;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-22;BNPDBC220323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9031639;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-22;BNPDBC220323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9031639;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-22;BNPDBC220323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9031639;$$;CL;0.000;0.050;0.909
2023-01-01;"8026";CAPITAL FINANCIERO;97036000;K;2027-12-01;BSTD180622;CL;BB;2;AAA;14;2570000000;$$;6.40;;;1;365;RC;2741707;$$;CL;0.000;0.004;0.276
2023-01-01;"8026";CAPITAL FINANCIERO;97080000;K;2023-06-28;FNBIC-280623;CL;DPC;1;N-1;2;9974986576;$$;0.94;;;1;30;RL;9617158;$$;CL;0.000;0.084;0.968
2023-01-01;"8026";CAPITAL FINANCIERO;97080000;K;2023-06-28;FNBIC-280623;CL;DPC;1;N-1;2;9974986576;$$;0.94;;;1;30;RL;9617158;$$;CL;0.000;0.084;0.968
2023-01-01;"8026";CAPITAL FINANCIERO;97080000;K;2023-06-29;FNBIC-290623;CL;DPC;1;N-1;2;5000000000;$$;0.94;;;1;30;RL;4819184;$$;CL;0.000;0.042;0.485
2023-01-01;"8026";CAPITAL FINANCIERO;97080000;K;2023-06-29;FNBIC-290623;CL;DPC;1;N-1;2;5000000000;$$;0.94;;;1;30;RL;4819184;$$;CL;0.000;0.042;0.485
2023-01-01;"8026";CAPITAL FINANCIERO;97080000;K;2023-06-30;FNBIC-300623;CL;DPC;1;N-1;2;6666666667;$$;0.94;;;1;30;RL;6423643;$$;CL;0.000;0.056;0.646
2023-01-01;"8026";CAPITAL FINANCIERO;97080000;K;2023-06-30;FNBIC-300623;CL;DPC;1;N-1;2;6666666667;$$;0.94;;;1;30;RL;6423643;$$;CL;0.000;0.056;0.646
2023-01-01;"8026";CAPITAL FINANCIERO;97080000;K;2023-06-30;FNBIC-300623;CL;DPC;1;N-1;2;6666666667;$$;0.94;;;1;30;RL;6423643;$$;CL;0.000;0.056;0.646
2023-01-01;"8026";CAPITAL FINANCIERO;97036000;K;2023-10-16;FNSTD-161023;CL;DPC;2;N-1;14;2000000000;$$;0.89;;;1;30;RL;1873279;$$;CL;0.000;0.002;0.188
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-15;BNPDBC150323;CL;PDBC;1;NA;0;9090909091;$$;0.93;;;1;30;RL;9051448;$$;CL;0.000;0.050;0.911
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-15;BNPDBC150323;CL;PDBC;1;NA;0;9090909091;$$;0.93;;;1;30;RL;9051448;$$;CL;0.000;0.050;0.911
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-15;BNPDBC150323;CL;PDBC;1;NA;0;9090909091;$$;0.93;;;1;30;RL;9051448;$$;CL;0.000;0.050;0.911
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-15;BNPDBC150323;CL;PDBC;1;NA;0;9090909091;$$;0.93;;;1;30;RL;9051448;$$;CL;0.000;0.050;0.911
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-15;BNPDBC150323;CL;PDBC;1;NA;0;9090909091;$$;0.93;;;1;30;RL;9051448;$$;CL;0.000;0.050;0.911
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-16;BNPDBC160323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9048607;$$;CL;0.000;0.050;0.910
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-16;BNPDBC160323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9048607;$$;CL;0.000;0.050;0.910
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-16;BNPDBC160323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9048607;$$;CL;0.000;0.050;0.910
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-16;BNPDBC160323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9048607;$$;CL;0.000;0.050;0.910
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-16;BNPDBC160323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9048607;$$;CL;0.000;0.050;0.910
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-16;BNPDBC160323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9048607;$$;CL;0.000;0.050;0.910
2023-01-01;"8026";CAPITAL FINANCIERO;97006000;"6";2023-07-01;BBCIC20717;CL;BB;2;AAA;13;48000;UF;4.51;;;1;365;RC;1696813;$$;CL;0.000;0.002;0.171
2023-01-01;"8026";CAPITAL FINANCIERO;97030000;"7";2023-06-01;BESTT20617;CL;BB;2;AAA;21;77000;UF;3.94;;;1;365;RC;2746151;$$;CL;0.000;0.005;0.276
2023-01-01;"8026";CAPITAL FINANCIERO;97023000;"9";2023-05-01;BITAQ10512;CL;BB;2;AA;76;65000;UF;4.38;;;1;365;RC;2334893;$$;CL;0.000;0.006;0.235
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-02;BNPDBC020323;CL;PDBC;1;NA;0;7675000000;$$;0.94;;;1;30;RL;7672602;$$;CL;0.000;0.043;0.772
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-02;BNPDBC020323;CL;PDBC;1;NA;0;7675000000;$$;0.94;;;1;30;RL;7672602;$$;CL;0.000;0.043;0.772
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-02;BNPDBC020323;CL;PDBC;1;NA;0;7675000000;$$;0.94;;;1;30;RL;7672602;$$;CL;0.000;0.043;0.772
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-02;BNPDBC020323;CL;PDBC;1;NA;0;7675000000;$$;0.94;;;1;30;RL;7672602;$$;CL;0.000;0.043;0.772
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-03;BNPDBC030323;CL;PDBC;1;NA;0;9445000000;$$;0.94;;;1;30;RL;9439101;$$;CL;0.000;0.052;0.950
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-03;BNPDBC030323;CL;PDBC;1;NA;0;9445000000;$$;0.94;;;1;30;RL;9439101;$$;CL;0.000;0.052;0.950
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-03;BNPDBC030323;CL;PDBC;1;NA;0;9445000000;$$;0.94;;;1;30;RL;9439101;$$;CL;0.000;0.052;0.950
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-03;BNPDBC030323;CL;PDBC;1;NA;0;9445000000;$$;0.94;;;1;30;RL;9439101;$$;CL;0.000;0.052;0.950
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-03;BNPDBC030323;CL;PDBC;1;NA;0;9445000000;$$;0.94;;;1;30;RL;9439101;$$;CL;0.000;0.052;0.950
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-06;BNPDBC060323;CL;PDBC;1;NA;0;7500000000;$$;0.94;;;1;30;RL;7488300;$$;CL;0.000;0.042;0.753
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-06;BNPDBC060323;CL;PDBC;1;NA;0;7500000000;$$;0.94;;;1;30;RL;7488300;$$;CL;0.000;0.042;0.753
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-06;BNPDBC060323;CL;PDBC;1;NA;0;7500000000;$$;0.94;;;1;30;RL;7488300;$$;CL;0.000;0.042;0.753
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-06;BNPDBC060323;CL;PDBC;1;NA;0;7500000000;$$;0.94;;;1;30;RL;7488300;$$;CL;0.000;0.042;0.753
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-07;BNPDBC070323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9073896;$$;CL;0.000;0.050;0.913
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-07;BNPDBC070323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9073896;$$;CL;0.000;0.050;0.913
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-07;BNPDBC070323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9073896;$$;CL;0.000;0.050;0.913
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-07;BNPDBC070323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9073896;$$;CL;0.000;0.050;0.913
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-07;BNPDBC070323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9073896;$$;CL;0.000;0.050;0.913
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-07;BNPDBC070323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9073896;$$;CL;0.000;0.050;0.913
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-07;BNPDBC070323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9073896;$$;CL;0.000;0.050;0.913
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-07;BNPDBC070323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9073896;$$;CL;0.000;0.050;0.913
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-07;BNPDBC070323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9073896;$$;CL;0.000;0.050;0.913
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-07;BNPDBC070323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9073896;$$;CL;0.000;0.050;0.913
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-07;BNPDBC070323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9073896;$$;CL;0.000;0.050;0.913
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-08;BNPDBC080323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9071066;$$;CL;0.000;0.050;0.913
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-08;BNPDBC080323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9071066;$$;CL;0.000;0.050;0.913
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-08;BNPDBC080323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9071066;$$;CL;0.000;0.050;0.913
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-08;BNPDBC080323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9071066;$$;CL;0.000;0.050;0.913
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-08;BNPDBC080323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9071066;$$;CL;0.000;0.050;0.913
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-08;BNPDBC080323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9071066;$$;CL;0.000;0.050;0.913
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-08;BNPDBC080323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9071066;$$;CL;0.000;0.050;0.913
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-08;BNPDBC080323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9071066;$$;CL;0.000;0.050;0.913
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-08;BNPDBC080323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9071066;$$;CL;0.000;0.050;0.913
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-08;BNPDBC080323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9071066;$$;CL;0.000;0.050;0.913
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-08;BNPDBC080323;CL;PDBC;1;NA;0;9090909091;$$;0.94;;;1;30;RL;9071066;$$;CL;0.000;0.050;0.913
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-10;BNPDBC100323;CL;PDBC;1;NA;0;7500000000;$$;0.94;;;1;30;RL;7478966;$$;CL;0.000;0.042;0.752
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-10;BNPDBC100323;CL;PDBC;1;NA;0;7500000000;$$;0.94;;;1;30;RL;7478966;$$;CL;0.000;0.042;0.752
2023-01-01;"8026";CAPITAL FINANCIERO;97029000;"1";2023-03-10;BNPDBC100323;CL;PDBC;1;NA;0;7500000000;$$;0.94;;;1;30;RL;7478966;$$;CL;0.000;0.042;0.752
